,Material,Space group,Exciton Binding Energy,Stoichiometry,Crystal Type,media_Z,media_pon_Z,max_Z,min_Z,desvio_Z,desvio_pon_Z,media_Electronegativity,media_pon_Electronegativity,max_Electronegativity,min_Electronegativity,desvio_Electronegativity,desvio_pon_Electronegativity,media_IonizationPotential,media_pon_IonizationPotential,max_IonizationPotential,min_IonizationPotential,desvio_IonizationPotential,desvio_pon_IonizationPotential,media_ElectronAffinity,media_pon_ElectronAffinity,max_ElectronAffinity,min_ElectronAffinity,desvio_ElectronAffinity,desvio_pon_ElectronAffinity,media_HOMO,media_pon_HOMO,max_HOMO,min_HOMO,desvio_HOMO,desvio_pon_HOMO,media_LUMO,media_pon_LUMO,max_LUMO,min_LUMO,desvio_LUMO,desvio_pon_LUMO,media_r_s_orbital,media_pon_r_s_orbital,max_r_s_orbital,min_r_s_orbital,desvio_r_s_orbital,desvio_pon_r_s_orbital,media_r_p_orbital,media_pon_r_p_orbital,max_r_p_orbital,min_r_p_orbital,desvio_r_p_orbital,desvio_pon_r_p_orbital,media_r_d_orbital,media_pon_r_d_orbital,max_r_d_orbital,min_r_d_orbital,desvio_r_d_orbital,desvio_pon_r_d_orbital,media_r_atomic_nonbonded,media_pon_r_atomic_nonbonded,max_r_atomic_nonbonded,min_r_atomic_nonbonded,desvio_r_atomic_nonbonded,desvio_pon_r_atomic_nonbonded,media_r_valence_lastorbital,media_pon_r_valence_lastorbital,max_r_valence_lastorbital,min_r_valence_lastorbital,desvio_r_valence_lastorbital,desvio_pon_r_valence_lastorbital,media_r_covalent,media_pon_r_covalent,max_r_covalent,min_r_covalent,desvio_r_covalent,desvio_pon_r_covalent,media_Valence,media_pon_Valence,max_Valence,min_Valence,desvio_Valence,desvio_pon_Valence,media_PeriodicColumn,media_pon_PeriodicColumn,max_PeriodicColumn,min_PeriodicColumn,desvio_PeriodicColumn,desvio_pon_PeriodicColumn,media_PeriodicColumn_upto18,media_pon_PeriodicColumn_upto18,max_PeriodicColumn_upto18,min_PeriodicColumn_upto18,desvio_PeriodicColumn_upto18,desvio_pon_PeriodicColumn_upto18,media_NumberUnfilledOrbitals,media_pon_NumberUnfilledOrbitals,max_NumberUnfilledOrbitals,min_NumberUnfilledOrbitals,desvio_NumberUnfilledOrbitals,desvio_pon_NumberUnfilledOrbitals,media_Polarizability,media_pon_Polarizability,max_Polarizability,min_Polarizability,desvio_Polarizability,desvio_pon_Polarizability
284,GeI2,P-3m1,0.9163205228617077,AB2,AB2-164-bd,42.5,46.0,53,32,10.5,11.067971810589327,2.335,2.4433333333333334,2.66,2.01,0.3250000000000002,0.3425800798515746,-9.2422,-9.858666666666666,-7.3928,-11.0916,1.8493999999999997,1.9494387682384666,-2.0148,-2.449033333333333,-0.7121,-3.3175,1.3027,1.3731663693004492,-5.48935,-6.020866666666667,-3.8948,-7.0839,1.59455,1.680803281007163,3.8251999999999997,3.9590666666666667,4.2268,3.4236,0.40159999999999996,0.4233235694412071,0.9122,0.9089333333333333,0.922,0.9024,0.009800000000000031,0.010330107023216762,1.1235,1.1073,1.1721,1.0749,0.04859999999999998,0.05122889809472772,0.33925,0.36346666666666666,0.4119,0.2666,0.07264999999999999,0.07657982400374425,1.275,1.2933333333333332,1.33,1.22,0.05500000000000005,0.05797509043642029,1.1235,1.1073,1.1721,1.0749,0.04859999999999998,0.05122889809472772,1.295,1.3266666666666664,1.39,1.2,0.09499999999999997,0.1001387925719986,15.5,16.0,17.0,14.0,1.5,1.5811388300841898,5.5,6.0,7.0,4.0,1.5,1.5811388300841898,15.5,16.0,17.0,14.0,1.5,1.5811388300841898,2.5,2.0,4.0,1.0,1.5,1.5811388300841898,37.015,36.21,39.43,34.6,2.414999999999999,2.5456335164355446
285,GeO2,P-6m2,1.9655272947349731,AB2,AB2-187-bi,20.0,16.0,32,8,12.0,12.649110640673518,2.7249999999999996,2.9633333333333334,3.44,2.01,0.7150000000000001,0.7536761756734639,-11.849400000000001,-13.334933333333334,-7.3928,-16.306,4.456600000000001,4.697668873435466,-1.7646,-2.1154333333333333,-0.7121,-2.8171,1.0525,1.1094324124424064,-6.46265,-7.3186,-3.8948,-9.0305,2.56785,2.7067515632211245,3.816,3.9468,4.2084,3.4236,0.3924000000000001,0.4136259179500241,0.6914,0.6145333333333333,0.922,0.4608,0.23060000000000003,0.24307374281160946,0.8027,0.6795666666666667,1.1721,0.4333,0.36939999999999995,0.3893817892220664,0.6708,0.8055333333333333,1.075,0.2666,0.4042,0.4260642100800196,0.975,0.8933333333333332,1.22,0.73,0.245,0.2582526755804177,0.8027,0.6795666666666667,1.1721,0.4333,0.36939999999999995,0.3893817892220664,0.9299999999999999,0.84,1.2,0.66,0.26999999999999996,0.2846049894151541,10.0,8.666666666666666,14.0,6.0,4.0,4.216370213557839,5.0,5.333333333333333,6.0,4.0,1.0,1.0540925533894596,15.0,15.333333333333334,16.0,14.0,1.0,1.05409255338946,3.0,2.6666666666666665,4.0,2.0,1.0,1.0540925533894598,22.335,16.636666666666667,39.43,5.24,17.095,18.019712200192814
286,HfI2,P-6m2,0.5711563577104778,AB2,AB2-187-bi,62.5,59.333333333333336,72,53,9.5,10.013879257199866,1.98,2.2066666666666666,2.66,1.3,0.68,0.7167829363048327,-8.79505,-9.560566666666666,-6.4985,-11.0916,2.29655,2.420776253486564,-1.27015,-1.9526000000000001,0.7772,-3.3175,2.04735,2.1580963891819107,-4.8888,-5.6205,-2.6937,-7.0839,2.1951,2.313838563945203,1.87435,2.6584999999999996,4.2268,-0.4781,2.35245,2.4797000272210346,1.2195,1.1138000000000001,1.5366,0.9024,0.3171,0.33425274867979765,1.4032499999999999,1.2938,1.7316,1.0749,0.32835000000000003,0.3461112899054291,0.6535,0.5729666666666667,0.8951,0.4119,0.2416,0.25466876089889345,1.415,1.3866666666666667,1.5,1.33,0.08499999999999996,0.08959786703810405,0.985,1.0149666666666668,1.0749,0.8951,0.08989999999999998,0.09476292054971246,1.5699999999999998,1.5099999999999998,1.75,1.39,0.18000000000000005,0.18973665961010286,17.5,17.333333333333332,18.0,17.0,0.5,0.5270462766947303,5.5,6.0,7.0,4.0,1.5,1.5811388300841898,10.5,12.666666666666666,17.0,4.0,6.5,6.851601597031489,4.5,3.3333333333333335,8.0,1.0,3.5,3.6893239368631088,71.8,59.4,109.0,34.6,37.199999999999996,39.21224298608791
287,HfO2,P-6m2,2.1981836835858464,AB2,AB2-187-bi,40.0,29.333333333333332,72,8,32.0,33.730961708462715,2.37,2.7266666666666666,3.44,1.3,1.0699999999999998,1.1278790321267218,-11.40225,-13.036833333333334,-6.4985,-16.306,4.9037500000000005,5.169006358683564,-1.01995,-1.619,0.7772,-2.8171,1.79715,1.8943624323238675,-5.8621,-6.918233333333333,-2.6937,-9.0305,3.1684,3.3397868461591647,1.86515,2.6462333333333334,4.2084,-0.4781,2.3432500000000003,2.4700023757298517,0.9986999999999999,0.8193999999999999,1.5366,0.4608,0.5378999999999999,0.5669963844681905,1.0824500000000001,0.8660666666666668,1.7316,0.4333,0.64915,0.6842641810327678,0.98505,1.0150333333333332,1.075,0.8951,0.08994999999999997,0.09481562517738186,1.115,0.9866666666666667,1.5,0.73,0.385,0.405825633054942,0.6642,0.5872333333333334,0.8951,0.4333,0.2309,0.24338997057762626,1.205,1.0233333333333334,1.75,0.66,0.545,0.5744804415972555,12.0,10.0,18.0,6.0,6.0,6.324555320336759,5.0,5.333333333333333,6.0,4.0,1.0,1.0540925533894596,10.0,12.0,16.0,4.0,6.0,6.324555320336759,5.0,4.0,8.0,2.0,3.0,3.1622776601683795,57.12,39.82666666666667,109.0,5.24,51.88,54.68632166984517
288,HgBr2,P-6m2,1.0335456145647883,AB2,AB2-187-bi,57.5,50.0,80,35,22.5,23.717082451262844,2.48,2.64,2.96,2.0,0.48,0.5059644256269408,-11.611699999999999,-11.909266666666667,-10.719,-12.5044,0.8927000000000005,0.9409884224107715,-0.9135000000000001,-1.7806666666666668,1.688,-3.515,2.6015,2.7422217776426794,-7.33325,-7.508333333333333,-6.808,-7.8585,0.5252500000000002,0.5536621136678138,3.13935,3.8993333333333333,5.4193,0.8594,2.27995,2.4032783171002987,0.9594499999999999,0.8901,1.1675,0.7514,0.20805,0.2193039557326771,1.3784,1.2134,1.8734,0.8834,0.495,0.5217758139277826,0.42195,0.35733333333333334,0.6158,0.2281,0.19385000000000002,0.20433584147454678,1.315,1.2566666666666666,1.49,1.14,0.17500000000000004,0.18446619684315552,1.02545,0.9781,1.1675,0.8834,0.14205,0.14973384720897276,1.26,1.24,1.32,1.2,0.06000000000000005,0.06324555320336764,21.5,20.0,26.0,17.0,4.5,4.743416490252569,4.5,5.333333333333333,7.0,2.0,2.5,2.6352313834736494,14.5,15.333333333333334,17.0,12.0,2.5,2.6352313834736494,0.5,0.6666666666666666,1.0,0.0,0.5,0.5270462766947299,28.035000000000004,25.956666666666667,34.27,21.8,6.235000000000001,6.572267070383283
289,MgBr2,P-6m2,1.232556347863952,AB2,AB2-187-bi,23.5,27.333333333333332,35,12,11.5,12.122064363978787,2.135,2.41,2.96,1.31,0.825,0.8696263565463043,-10.21845,-10.980433333333332,-7.9325,-12.5044,2.28595,2.4096028724206353,-0.9881000000000001,-1.8304,1.5388,-3.515,2.5269,2.663586473159826,-6.28195,-6.8074666666666666,-4.7054,-7.8585,1.5765500000000001,1.661829615046153,2.1624,3.2480333333333333,5.4193,-1.0945,3.2569,3.4330740371341317,1.0515999999999999,0.9515333333333332,1.3518,0.7514,0.30019999999999997,0.3164385845275158,1.24825,1.1266333333333334,1.6131,0.8834,0.36485,0.38458566810414435,1.08025,0.7961999999999999,1.9324,0.2281,0.85215,0.8982449693708282,1.22,1.1933333333333334,1.3,1.14,0.08000000000000007,0.08432740427115684,1.1176,1.0395333333333332,1.3518,0.8834,0.23419999999999996,0.24686847600381145,1.305,1.2699999999999998,1.41,1.2,0.10499999999999998,0.1106797181058933,9.5,12.0,17.0,2.0,7.5,7.905694150420948,4.5,5.333333333333333,7.0,2.0,2.5,2.6352313834736494,9.5,12.0,17.0,2.0,7.5,7.905694150420948,0.5,0.6666666666666666,1.0,0.0,0.5,0.5270462766947299,46.345,38.163333333333334,70.89,21.8,24.544999999999998,25.872701722944292
290,MgI2,P-6m2,0.9182760097356701,AB2,AB2-187-bi,32.5,39.333333333333336,53,12,20.5,21.608897344483925,1.985,2.2100000000000004,2.66,1.31,0.675,0.7115124735378855,-9.51205,-10.038566666666666,-7.9325,-11.0916,1.5795499999999998,1.664991892706321,-0.88935,-1.6987333333333332,1.5388,-3.3175,2.42815,2.5594948335126166,-5.89465,-6.291066666666667,-4.7054,-7.0839,1.18925,1.2535795691184148,1.56615,2.4530333333333334,4.2268,-1.0945,2.66065,2.804571352175666,1.1271,1.0522,1.3518,0.9024,0.22469999999999996,0.23685459674661155,1.3439999999999999,1.2543,1.6131,1.0749,0.2691,0.28365630611710363,1.17215,0.9187333333333333,1.9324,0.4119,0.76025,0.8013738637143366,1.315,1.32,1.33,1.3,0.015000000000000013,0.01581138830084191,1.21335,1.1672,1.3518,1.0749,0.13844999999999996,0.14593911401677065,1.4,1.3966666666666665,1.41,1.39,0.010000000000000009,0.01054092553389463,9.5,12.0,17.0,2.0,7.5,7.905694150420948,4.5,5.333333333333333,7.0,2.0,2.5,2.6352313834736494,9.5,12.0,17.0,2.0,7.5,7.905694150420948,0.5,0.6666666666666666,1.0,0.0,0.5,0.5270462766947299,52.745000000000005,46.696666666666665,70.89,34.6,18.145,19.126509381251747
291,MoSe2,P-6m2,0.49978650001504665,AB2,AB2-187-bi,38.0,36.666666666666664,42,34,4.0,4.21637021355784,2.355,2.42,2.55,2.16,0.19499999999999984,0.20554804791094447,-8.83035,-9.484866666666667,-6.8668,-10.7939,1.9635500000000006,2.0697634332078745,-2.0452500000000002,-2.2083,-1.5561,-2.5344,0.4891500000000001,0.5156093724904542,-5.4144000000000005,-5.779766666666667,-4.3183,-6.5105,1.0961000000000003,1.1553908477701873,2.3042,3.1171,4.7429,-0.1345,2.4387,2.5706155099508754,1.17075,1.0470666666666666,1.5418,0.7997,0.37105,0.3911210419351591,1.3102,1.1927333333333332,1.6626,0.9578,0.35240000000000005,0.3714622158144457,0.4834,0.4021666666666666,0.7271,0.2397,0.2437,0.25688235526101133,1.305,1.2566666666666666,1.45,1.16,0.14500000000000002,0.15284342024147168,0.8424499999999999,0.8809,0.9578,0.7271,0.11535000000000001,0.12158957603347421,1.37,1.3133333333333332,1.54,1.2,0.17000000000000004,0.17919573407620823,11.0,12.666666666666666,16.0,6.0,5.0,5.270462766947299,6.0,6.0,6.0,6.0,0.0,0.0,11.0,12.666666666666666,16.0,6.0,5.0,5.270462766947299,4.0,3.3333333333333335,6.0,2.0,2.0,2.1081851067789197,56.12,46.16,86.0,26.24,29.880000000000003,31.49628549527706
292,MoTe2,P-6m2,0.4550100661227572,AB2,AB2-187-bi,47.0,48.666666666666664,52,42,5.0,5.270462766947298,2.13,2.12,2.16,2.1,0.030000000000000027,0.03162277660168382,-8.2814,-8.752933333333333,-6.8668,-9.696,1.4146,1.4911193260247297,-2.00165,-2.150166666666667,-1.5561,-2.4472,0.44554999999999995,0.4696509371626738,-5.135,-5.407233333333333,-4.3183,-5.9517,0.8167,0.8608773883531718,1.9268,2.6139,3.9881,-0.1345,2.0613,2.1728009803016937,1.2457500000000001,1.1470666666666667,1.5418,0.9497,0.29605000000000004,0.3120641004309496,1.4059,1.3203333333333334,1.6626,1.1492,0.25670000000000004,0.27058555845507437,0.5782,0.5285666666666667,0.7271,0.4293,0.14889999999999998,0.15695438119969052,1.4,1.3833333333333335,1.45,1.35,0.04999999999999993,0.05270462766947288,0.93815,1.0085,1.1492,0.7271,0.21105000000000002,0.2224662333928455,1.46,1.4333333333333333,1.54,1.38,0.08000000000000007,0.08432740427115684,11.0,12.666666666666666,16.0,6.0,5.0,5.270462766947299,6.0,6.0,6.0,6.0,0.0,0.0,11.0,12.666666666666666,16.0,6.0,5.0,5.270462766947299,4.0,3.3333333333333335,6.0,2.0,2.0,2.1081851067789197,61.5,53.333333333333336,86.0,37.0,24.5,25.825267558041762
293,NiO2,P-3m1,1.2121363390942694,AB2,AB2-164-bd,18.0,14.666666666666666,28,8,10.0,10.540925533894598,2.675,2.9299999999999997,3.44,1.91,0.7650000000000001,0.8063808033429366,-11.925600000000001,-13.385733333333334,-7.5452,-16.306,4.3804,4.61734702086719,-2.05285,-2.3076,-1.2886,-2.8171,0.76425,0.8055902339278946,-6.71105,-7.4842,-4.3916,-9.0305,2.31945,2.4449149729591824,2.3583,2.975,4.2084,0.5082,1.8501,1.9501766330258397,0.85985,0.7268333333333333,1.2589,0.4608,0.39904999999999996,0.4206356334300639,1.0016500000000002,0.8122000000000001,1.57,0.4333,0.56835,0.5990935027188995,0.70635,0.8292333333333333,1.075,0.3377,0.36865,0.3885912198070243,0.97,0.89,1.21,0.73,0.24,0.25298221281347033,0.3855,0.4014333333333333,0.4333,0.3377,0.04780000000000001,0.05038562405201617,0.95,0.8533333333333334,1.24,0.66,0.29,0.3056868404829433,8.0,7.333333333333333,10.0,6.0,2.0,2.1081851067789197,8.0,7.333333333333333,10.0,6.0,2.0,2.1081851067789197,13.0,14.0,16.0,10.0,3.0,3.1622776601683795,2.0,2.0,2.0,2.0,0.0,0.0,26.62,19.493333333333336,48.0,5.24,21.380000000000003,22.53649879146665
294,PbCl2,P-6m2,1.8187599002623922,AB2,AB2-187-bi,49.5,38.666666666666664,82,17,32.5,34.25800798515745,2.745,2.8833333333333333,3.16,2.33,0.41500000000000004,0.4374484096566258,-10.18345,-11.397933333333334,-6.54,-13.8269,3.64345,3.8405335136468275,-2.19555,-2.6925000000000003,-0.7047,-3.6864,1.49085,1.5714938832206762,-6.04535,-6.895133333333333,-3.496,-8.5947,2.5493499999999996,2.687250850983419,3.74485,4.137966666666666,4.9242,2.5655,1.17935,1.2431440528398592,0.8590500000000001,0.7988666666666667,1.0396,0.6785,0.18055000000000004,0.190316410514467,1.0808,0.9727666666666668,1.4049,0.7567,0.3241,0.34163139655352387,0.95825,1.0884666666666667,1.3489,0.5676,0.39065,0.41178125598159243,1.23,1.1500000000000001,1.47,0.99,0.24,0.2529822128134703,1.0808,0.9727666666666668,1.4049,0.7567,0.3241,0.34163139655352387,1.24,1.1666666666666667,1.46,1.02,0.21999999999999997,0.2319003617456811,17.5,14.0,28.0,7.0,10.5,11.067971810589327,5.5,6.0,7.0,4.0,1.5,1.5811388300841898,15.5,16.0,17.0,14.0,1.5,1.5811388300841898,2.5,2.0,4.0,1.0,1.5,1.5811388300841898,31.14,25.616666666666664,47.71,14.57,16.57,17.46631360966335
295,PbS2,P-6m2,1.3065293868116648,AB2,AB2-187-bi,49.0,38.0,82,16,33.0,34.785054261852174,2.455,2.4966666666666666,2.58,2.33,0.125,0.13176156917368242,-9.1324,-9.996533333333334,-6.54,-11.7248,2.5924,2.7326295354068355,-1.6518,-1.9675,-0.7047,-2.5989,0.9471,0.9983310573151573,-5.2522,-5.837599999999999,-3.496,-7.0084,1.7562,1.851197342262569,3.6025,3.948166666666667,4.6395,2.5655,1.037,1.0930939778648698,0.8934500000000001,0.8447333333333334,1.0396,0.7473,0.14615000000000006,0.15405562667786957,1.1271,1.0345000000000002,1.4049,0.8493,0.2778,0.2928269113315919,0.9804999999999999,1.1181333333333334,1.3934,0.5676,0.4129,0.43523481529450797,1.245,1.17,1.47,1.02,0.22499999999999998,0.23717082451262844,1.1271,1.0345000000000002,1.4049,0.8493,0.2778,0.2928269113315919,1.255,1.1866666666666668,1.46,1.05,0.20499999999999996,0.2160889734448392,17.0,13.333333333333334,28.0,6.0,11.0,11.595018087284057,5.0,5.333333333333333,6.0,4.0,1.0,1.0540925533894596,15.0,15.333333333333334,16.0,14.0,1.0,1.05409255338946,3.0,2.6666666666666665,4.0,2.0,1.0,1.0540925533894598,33.54,28.816666666666666,47.71,19.37,14.17,14.936491481528646
296,PbSe2,P-6m2,1.1574256514473409,AB2,AB2-187-bi,58.0,50.0,82,34,24.0,25.298221281347036,2.44,2.4766666666666666,2.55,2.33,0.10999999999999988,0.11595018087284045,-8.66695,-9.375933333333334,-6.54,-10.7939,2.1269500000000003,2.242002156431712,-1.61955,-1.9245,-0.7047,-2.5344,0.9148500000000002,0.9643365724683475,-5.00325,-5.5056666666666665,-3.496,-6.5105,1.5072500000000002,1.5887810010962633,3.6542,4.0171,4.7429,2.5655,1.0886999999999998,1.1475905628751049,0.9196500000000001,0.8796666666666667,1.0396,0.7997,0.11995000000000006,0.12643840177906573,1.1813500000000001,1.1068333333333333,1.4049,0.9578,0.22355000000000003,0.23564239031021375,0.40365,0.349,0.5676,0.2397,0.16395,0.17281847412820195,1.315,1.2633333333333334,1.47,1.16,0.15500000000000003,0.16338434577536626,1.1813500000000001,1.1068333333333333,1.4049,0.9578,0.22355000000000003,0.23564239031021375,1.33,1.2866666666666666,1.46,1.2,0.13,0.13703203194062977,22.0,20.0,28.0,16.0,6.0,6.324555320336759,5.0,5.333333333333333,6.0,4.0,1.0,1.0540925533894596,15.0,15.333333333333334,16.0,14.0,1.0,1.05409255338946,3.0,2.6666666666666665,4.0,2.0,1.0,1.0540925533894598,36.975,33.39666666666667,47.71,26.24,10.735000000000001,11.31568356063585
297,Pd2S4,P2_1/c,1.1131473677804553,AB2,AB2-14-de,31.0,26.0,46,16,15.0,15.811388300841896,2.39,2.4533333333333336,2.58,2.2,0.18999999999999995,0.20027758514399735,-10.3474,-10.806533333333334,-8.97,-11.7248,1.3773999999999997,1.4519070830386418,-1.5675,-1.9113,-0.5361,-2.5989,1.0313999999999999,1.0871910595658887,-5.5634,-6.045066666666667,-4.1184,-7.0084,1.4449999999999998,1.5231637396477693,0.6048499999999999,1.9497333333333333,4.6395,-3.4298,4.03465,4.2528945205327835,1.08455,0.9721333333333333,1.4218,0.7473,0.33725,0.3554927136305953,1.1535,1.0521,1.4577,0.8493,0.30419999999999997,0.32065495474107364,0.98695,1.1224333333333334,1.3934,0.5805,0.40645,0.42843591832514594,1.165,1.1166666666666667,1.31,1.02,0.14500000000000002,0.15284342024147168,0.7149000000000001,0.7597,0.8493,0.5805,0.13440000000000002,0.14167003917554344,1.22,1.1633333333333333,1.39,1.05,0.16999999999999993,0.1791957340762081,8.0,7.333333333333333,10.0,6.0,2.0,2.1081851067789197,8.0,7.333333333333333,10.0,6.0,2.0,2.1081851067789197,13.0,14.0,16.0,10.0,3.0,3.1622776601683795,1.0,1.3333333333333333,2.0,0.0,1.0,1.0540925533894598,25.685000000000002,23.580000000000002,32.0,19.37,6.3149999999999995,6.656594474654438
298,Pd2Se4,P2_1/c,0.8914471760230815,AB2,AB2-14-ae,40.0,38.0,46,34,6.0,6.324555320336759,2.375,2.433333333333333,2.55,2.2,0.17499999999999982,0.18446619684315524,-9.88195,-10.185933333333333,-8.97,-10.7939,0.91195,0.9612797040635175,-1.53525,-1.8683000000000003,-0.5361,-2.5344,0.9991500000000001,1.053196574719079,-5.314450000000001,-5.713133333333334,-4.1184,-6.5105,1.19605,1.2607473984814637,0.6565499999999997,2.0186666666666664,4.7429,-3.4298,4.0863499999999995,4.307391105543019,1.11075,1.0070666666666666,1.4218,0.7997,0.31105,0.3278754887317915,1.2077499999999999,1.1244333333333334,1.4577,0.9578,0.24995,0.2634704337196955,0.4101,0.3533,0.5805,0.2397,0.17040000000000002,0.17961737109756395,1.2349999999999999,1.21,1.31,1.16,0.07500000000000007,0.07905694150420955,0.76915,0.8320333333333334,0.9578,0.5805,0.18864999999999998,0.1988545601969216,1.295,1.2633333333333334,1.39,1.2,0.09499999999999997,0.1001387925719986,13.0,14.0,16.0,10.0,3.0,3.1622776601683795,8.0,7.333333333333333,10.0,6.0,2.0,2.1081851067789197,13.0,14.0,16.0,10.0,3.0,3.1622776601683795,1.0,1.3333333333333333,2.0,0.0,1.0,1.0540925533894598,29.119999999999997,28.159999999999997,32.0,26.24,2.880000000000001,3.0357865537616457
299,Pt2S4,P2_1/c,0.9858316809954364,AB2,AB2-14-de,47.0,36.666666666666664,78,16,31.0,32.676869155073256,2.4299999999999997,2.48,2.58,2.28,0.15000000000000013,0.1581138830084191,-10.4275,-10.859933333333332,-9.1302,-11.7248,1.2973,1.3674742695121458,-2.4066,-2.4707000000000003,-2.2143,-2.5989,0.19229999999999992,0.20270199801679312,-6.1602,-6.442933333333333,-5.312,-7.0084,0.8481999999999998,0.8940813037849397,2.7304,3.366766666666667,4.6395,0.8213,1.9091,2.0123680936758177,0.8675999999999999,0.8275,0.9879,0.7473,0.12030000000000002,0.12680733417275203,1.1607,1.0569,1.4721,0.8493,0.31139999999999995,0.32824442112547775,1.03205,1.1525,1.3934,0.6707,0.36135,0.38089634416728135,1.15,1.1066666666666667,1.28,1.02,0.13,0.13703203194062977,0.76,0.7897666666666666,0.8493,0.6707,0.08930000000000005,0.09413046501767879,1.205,1.1533333333333333,1.36,1.05,0.15500000000000003,0.1633843457753663,15.0,12.0,24.0,6.0,9.0,9.486832980505138,8.0,7.333333333333333,10.0,6.0,2.0,2.1081851067789197,13.0,14.0,16.0,10.0,3.0,3.1622776601683795,2.0,2.0,2.0,2.0,0.0,0.0,31.685000000000002,27.580000000000002,44.0,19.37,12.315,12.981149794991197
300,Pt2Se4,P2_1/c,0.8374024131254617,AB2,AB2-14-ce,56.0,48.666666666666664,78,34,22.0,23.190036174568117,2.415,2.4599999999999995,2.55,2.28,0.135,0.142302494707577,-9.962050000000001,-10.239333333333335,-9.1302,-10.7939,0.8318500000000002,0.8768468905370226,-2.37435,-2.4277,-2.2143,-2.5344,0.16005000000000003,0.16870751316998306,-5.911250000000001,-6.111000000000001,-5.312,-6.5105,0.5992500000000001,0.6316649626186339,2.7821,3.4357,4.7429,0.8213,1.9607999999999999,2.066864678686053,0.8937999999999999,0.8624333333333333,0.9879,0.7997,0.09410000000000002,0.0991901092739482,1.21495,1.1292333333333333,1.4721,0.9578,0.25715,0.2710599001040996,0.4552,0.38336666666666663,0.6707,0.2397,0.21549999999999997,0.22715694525542857,1.22,1.2,1.28,1.16,0.06000000000000005,0.06324555320336764,0.8142499999999999,0.8621,0.9578,0.6707,0.14355,0.15131498603905696,1.28,1.2533333333333332,1.36,1.2,0.08000000000000007,0.08432740427115691,20.0,18.666666666666668,24.0,16.0,4.0,4.2163702135578385,8.0,7.333333333333333,10.0,6.0,2.0,2.1081851067789197,13.0,14.0,16.0,10.0,3.0,3.1622776601683795,2.0,2.0,2.0,2.0,0.0,0.0,35.12,32.16,44.0,26.24,8.88,9.360341874098404
301,SnCl2,P-6m2,1.878997683341349,AB2,AB2-187-bi,33.5,28.0,50,17,16.5,17.392527130926087,2.56,2.7600000000000002,3.16,1.96,0.6000000000000001,0.632455532033676,-10.32895,-11.494933333333334,-6.831,-13.8269,3.49795,3.687163047128661,-2.2611,-2.7362,-0.8358,-3.6864,1.4253,1.5023981163459972,-6.14405,-6.960933333333333,-3.6934,-8.5947,2.45065,2.5832119159638793,3.9105499999999997,4.248433333333334,4.9242,2.8969,1.01365,1.068480916743226,0.87225,0.8076666666666666,1.066,0.6785,0.19375000000000003,0.20423043221920786,1.05605,0.9562666666666667,1.3554,0.7567,0.29934999999999995,0.31554260585713473,0.90915,1.0557333333333332,1.3489,0.4694,0.43975000000000003,0.4635372003530149,1.2,1.13,1.41,0.99,0.20999999999999996,0.22135943621178653,1.05605,0.9562666666666667,1.3554,0.7567,0.29934999999999995,0.31554260585713473,1.205,1.1433333333333333,1.39,1.02,0.18499999999999994,0.19500712237705,10.5,9.333333333333334,14.0,7.0,3.5,3.6893239368631088,5.5,6.0,7.0,4.0,1.5,1.5811388300841898,15.5,16.0,17.0,14.0,1.5,1.5811388300841898,2.5,2.0,4.0,1.0,1.5,1.5811388300841898,35.455,28.493333333333336,56.34,14.57,20.885,22.01472297753887
302,SnO2,P-3m1,1.8233710254403865,AB2,AB2-164-bd,29.0,22.0,50,8,21.0,22.135943621178654,2.7,2.9466666666666668,3.44,1.96,0.74,0.7800284895082003,-11.5685,-13.147666666666668,-6.831,-16.306,4.737500000000001,4.993763471682566,-1.82645,-2.1566666666666667,-0.8358,-2.8171,0.99065,1.0442367880152685,-6.36195,-7.2514666666666665,-3.6934,-9.0305,2.66855,2.8128986833474428,3.55265,3.7712333333333334,4.2084,2.8969,0.65575,0.6912211918851383,0.7634000000000001,0.6625333333333333,1.066,0.4608,0.30260000000000004,0.31896840665565057,0.89435,0.7406666666666667,1.3554,0.4333,0.46104999999999996,0.4859893717402104,0.7722,0.8731333333333332,1.075,0.4694,0.3028,0.31917922516632835,1.0699999999999998,0.9566666666666667,1.41,0.73,0.33999999999999997,0.3583914681524163,0.89435,0.7406666666666667,1.3554,0.4333,0.46104999999999996,0.4859893717402104,1.025,0.9033333333333333,1.39,0.66,0.3649999999999999,0.38474378198715276,10.0,8.666666666666666,14.0,6.0,4.0,4.216370213557839,5.0,5.333333333333333,6.0,4.0,1.0,1.0540925533894596,15.0,15.333333333333334,16.0,14.0,1.0,1.05409255338946,3.0,2.6666666666666665,4.0,2.0,1.0,1.0540925533894598,30.790000000000003,22.273333333333337,56.34,5.24,25.55,26.932064739100696
